s,h,q_eq,f1,f2,regime
-1.8,1.3,0.8124999999999999,0.8487720809995688,-32.342400000000005,stable
-1.8,1.35,0.7941176470588235,0.8292340126493325,-34.5996,stable
-1.8,1.4,0.7777777777777777,0.8108108108108106,-36.921600000000005,stable
-1.8,1.45,0.763157894736842,0.7933855220335997,-39.3084,stable
-1.8,1.5,0.7499999999999999,0.7768595041322316,-41.760000000000005,stable
-1.8,1.55,0.738095238095238,0.7611487275274338,-44.2764,stable
-1.8,1.6,0.7272727272727272,0.7461809635722673,-46.857600000000005,stable
-1.8,1.65,0.717391304347826,0.7318936184987153,-49.5036,stable
-1.8,1.7,0.7083333333333333,0.7182320441988952,-52.214400000000005,stable
-1.8,1.75,0.7,0.7051482059282369,-54.99000000000001,stable
-1.8,1.8,0.6923076923076923,0.6925996204933585,-57.830400000000004,stable
-1.8,1.85,0.6851851851851851,0.680548501777552,-60.73560000000001,stable
-1.8,1.9,0.6785714285714286,0.668961066896107,-63.7056,stable
-1.8,1.95,0.6724137931034483,0.6578069680332493,-66.7404,stable
-1.8,2.0,0.6666666666666666,0.6470588235294117,-69.84,stable
-1.75,-2.0,0.4,-4.24999999999999,-24.5,unstable
-1.75,-1.95,0.39795918367346944,-4.738154613466325,-22.605624999999996,unstable
-1.75,-1.9,0.39583333333333337,-5.354200988467836,-20.772499999999994,unstable
-1.75,-1.85,0.3936170212765957,-6.156083373727638,-19.000625000000003,unstable
-1.75,-1.8,0.3913043478260869,-7.242990654205674,-17.290000000000003,unstable
-1.75,-1.75,0.3888888888888889,-8.80000000000014,-15.640625,unstable
-1.75,-1.7,0.38636363636363635,-11.216730038023222,-14.052499999999998,unstable
-1.75,-1.65,0.38372093023255816,-15.477792732167009,-12.525624999999996,unstable
-1.75,-1.6,0.380952380952381,-25.000000000001723,-11.060000000000006,unstable
-1.75,-1.55,0.3780487804878049,-65.26946107775795,-9.655625,unstable
-1.75,-1.5,0.375,106.0,-8.3125,unstable
-1.75,-1.45,0.3717948717948718,29.178470254952234,-7.030625000000001,unstable
-1.75,-1.4,0.3684210526315789,16.891891891893533,-5.809999999999996,unstable
-1.75,-1.35,0.36486486486486486,11.872705018359923,-4.6506250000000025,unstable
-1.75,-1.3,0.3611111111111111,9.1439688715953,-3.5525,unstable
-1.75,-1.25,0.35714285714285715,7.4285714285714235,-2.515625,unstable
-1.75,-1.2,0.35294117647058826,6.2500000000000195,-1.5399999999999998,unstable
-1.75,-1.15,0.34848484848484845,5.389980976537734,-0.6256249999999968,unstable
-1.75,-1.1,0.34375,4.734411085450355,0.22749999999999826,unstable
-1.75,-1.05,0.3387096774193548,4.217832354511494,1.0193749999999984,unstable
-1.75,-1.0,0.3333333333333333,3.799999999999998,1.75,unstable
-1.75,-0.95,0.32758620689655177,3.4548035967818214,2.4193750000000014,unstable
-1.75,-0.9,0.3214285714285714,3.1645569620253218,3.0275,unstable
-1.75,-0.85,0.3148148148148148,2.9168480626904625,3.574375,unstable
-1.75,-0.8,0.30769230769230765,2.7027027027027026,4.059999999999999,unstable
-1.75,-0.75,0.3,2.5154639175257705,4.484375,unstable
-1.75,-0.7,0.2916666666666667,2.3500810372771475,4.847500000000001,unstable
-1.75,-0.65,0.2826086956521739,2.202643171806168,5.149375,unstable
-1.75,-0.6,0.2727272727272727,2.070063694267515,5.390000000000001,unstable
-1.75,-0.55,0.2619047619047619,1.9498607242339832,5.569374999999999,unstable
-1.75,-0.5,0.25,1.84,5.6875,unstable
-1.75,-0.45,0.23684210526315788,1.7387788111605338,5.744375,unstable
-1.75,-0.4,0.2222222222222222,1.644736842105263,5.739999999999999,unstable
-1.75,-0.35,0.20588235294117646,1.5565839293226758,5.674375,unstable
-1.75,-0.3,0.18750000000000003,1.4731369150779896,5.547499999999999,unstable
-1.75,-0.25,0.16666666666666666,1.3932584269662922,5.359375,unstable
-1.75,-0.2,0.14285714285714285,1.3157894736842106,5.109999999999999,unstable
-1.75,-0.15,0.11538461538461539,1.2394645513138325,4.7993749999999995,unstable
-1.75,-0.1,0.08333333333333334,1.1627906976744187,4.4275,unstable
-1.75,-0.05,0.045454545454545456,1.0838562464346833,3.9943750000000002,unstable
-1.75,0.0,1.0,1.0,3.5,fixation
-1.75,0.05,1.0,1.0875,2.944375,fixation
-1.75,0.1,1.0,1.175,2.3275,fixation
-1.75,0.15,1.0,1.2625,1.649375,fixation
-1.75,0.2,1.0,1.35,0.91,fixation
-1.75,0.25,1.0,1.4375,0.109375,fixation
-1.75,0.3,1.0,1.525,-0.7525,fixation
-1.75,0.35,1.0,1.6124999999999998,-1.6756249999999988,fixation
-1.75,0.4,1.0,1.7000000000000002,-2.660000000000001,fixation
-1.75,0.45,1.0,1.7875,-3.7056250000000004,fixation
-1.75,0.5,1.0,1.875,-4.8125,fixation
-1.75,0.55,1.0,1.9625000000000001,-5.980625000000002,fixation
-1.75,0.6,1.0,2.05,-7.209999999999999,fixation
-1.75,0.65,1.0,2.1375,-8.500625000000001,fixation
-1.75,0.7,1.0,2.2249999999999996,-9.8525,fixation
-1.75,0.75,1.0,2.3125,-11.265625,fixation
-1.75,0.8,1.0,2.4000000000000004,-12.740000000000002,fixation
-1.75,0.85,1.0,2.4875,-14.275624999999998,fixation
-1.75,0.9,1.0,2.575,-15.872500000000004,fixation
-1.75,0.95,1.0,2.6624999999999996,-17.530624999999997,fixation
-1.75,1.0,1.0,2.75,-19.25,fixation
-1.75,1.05,0.9545454545454545,0.969671962038374,-21.030625000000004,stable
-1.75,1.1,0.9166666666666665,0.94197437829691,-22.872500000000006,stable
-1.75,1.15,0.8846153846153847,0.9164793359847835,-24.775624999999998,stable
-1.75,1.2,0.8571428571428571,0.892857142857143,-26.74,stable
-1.75,1.25,0.8333333333333334,0.8708487084870848,-28.765625,stable
-1.75,1.3,0.8125,0.850246845858475,-30.852500000000006,stable
-1.75,1.35,0.7941176470588235,0.8308832928544041,-33.000625,stable
-1.75,1.4,0.7777777777777778,0.8126195028680692,-35.209999999999994,stable
-1.75,1.45,0.7631578947368421,0.7953399798364515,-37.480624999999996,stable
-1.75,1.5,0.75,0.7789473684210526,-39.8125,stable
-1.75,1.55,0.7380952380952381,0.7633587786259542,-42.205625000000005,stable
-1.75,1.6,0.7272727272727273,0.7485029940119762,-44.660000000000004,stable
-1.75,1.65,0.7173913043478262,0.7343183225692296,-47.175625,stable
-1.75,1.7,0.7083333333333334,0.7207509218907138,-49.7525,stable
-1.75,1.75,0.7,0.707753479125248,-52.390625,stable
-1.75,1.8,0.6923076923076923,0.6952841596130592,-55.09,stable
-1.75,1.85,0.6851851851851851,0.6833057613464717,-57.85062500000001,stable
-1.75,1.9,0.6785714285714286,0.6717850287907869,-60.67249999999998,stable
-1.75,1.95,0.6724137931034483,0.6606920913194217,-63.55562499999999,stable
-1.75,2.0,0.6666666666666666,0.6499999999999998,-66.5,stable
-1.7,-2.0,0.39999999999999997,-4.666666666666662,-22.439999999999998,unstable
-1.7,-1.95,0.3979591836734694,-5.251718075755205,-20.666899999999995,unstable
-1.7,-1.9,0.3958333333333333,-6.005983545250696,-18.9516,unstable
-1.7,-1.85,0.39361702127659576,-7.015425888665163,-17.294100000000004,unstable
-1.7,-1.8,0.391304347826087,-8.43612334801743,-15.694400000000002,unstable
-1.7,-1.75,0.3888888888888889,-10.584070796460303,-14.152500000000002,unstable
-1.7,-1.7,0.38636363636363635,-14.210526315790181,-12.668399999999993,unstable
-1.7,-1.65,0.3837209302325581,-21.64508758568703,-11.242099999999994,unstable
-1.7,-1.6,0.38095238095238093,-45.52631578949302,-9.873600000000003,unstable
-1.7,-1.55,0.3780487804878049,427.6190476077517,-8.562899999999997,unstable
-1.7,-1.5,0.375,37.4285714285708,-7.309999999999998,unstable
-1.7,-1.45,0.3717948717948718,19.539524174979988,-6.114899999999996,unstable
-1.7,-1.4,0.3684210526315789,13.205128205128545,-4.977599999999998,unstable
-1.7,-1.35,0.36486486486486486,9.962609056917312,-3.8981000000000003,unstable
-1.7,-1.3,0.3611111111111111,7.99174690508945,-2.8764000000000003,unstable
-1.7,-1.25,0.35714285714285715,6.66666666666668,-1.9124999999999999,unstable
-1.7,-1.2,0.3529411764705882,5.71428571428572,-1.0063999999999993,unstable
-1.7,-1.15,0.3484848484848485,4.9964345139054,-0.15809999999999844,unstable
-1.7,-1.1,0.34375,4.435695538057737,0.6323999999999991,unstable
-1.7,-1.05,0.33870967741935487,3.985315113196019,1.3650999999999998,unstable
-1.7,-1.0,0.33333333333333337,3.615384615384625,2.04,unstable
-1.7,-0.95,0.32758620689655177,3.30587589236683,2.6571000000000002,unstable
-1.7,-0.9,0.32142857142857145,3.0428671820098403,3.2163999999999993,unstable
-1.7,-0.85,0.31481481481481477,2.8163750636996765,3.717900000000001,unstable
-1.7,-0.8,0.3076923076923077,2.6190476190476177,4.161599999999999,unstable
-1.7,-0.75,0.3,2.445344129554655,4.5475,unstable
-1.7,-0.7,0.29166666666666663,2.2910019144862797,4.8756,unstable
-1.7,-0.65,0.2826086956521739,2.1526789947842593,5.145899999999999,unstable
-1.7,-0.6,0.2727272727272727,2.0277078085642306,5.3584000000000005,unstable
-1.7,-0.55,0.2619047619047619,1.9139208576383415,5.5131,unstable
-1.7,-0.5,0.25,1.8095238095238095,5.609999999999999,unstable
-1.7,-0.45,0.2368421052631579,1.7130001606941994,5.6491,unstable
-1.7,-0.4,0.22222222222222224,1.62303664921466,5.6304,unstable
-1.7,-0.35,0.2058823529411765,1.5384615384615385,5.5539000000000005,unstable
-1.7,-0.3,0.18750000000000003,1.4581893572909468,5.4196,unstable
-1.7,-0.25,0.16666666666666669,1.3811659192825114,5.2275,unstable
-1.7,-0.2,0.14285714285714288,1.3063063063063063,4.9776,unstable
-1.7,-0.15,0.11538461538461539,1.2324152962155737,4.669899999999999,unstable
-1.7,-0.1,0.08333333333333334,1.1580726965342352,4.3044,unstable
-1.7,-0.05,0.04545454545454546,1.0814510609171801,3.8810999999999996,unstable
-1.7,0.0,1.0,1.0,3.4,fixation
-1.7,0.05,1.0,1.085,2.8610999999999995,fixation
-1.7,0.1,1.0,1.17,2.2644,fixation
-1.7,0.15,1.0,1.255,1.6099,fixation
-1.7,0.2,1.0,1.34,0.8976000000000001,fixation
-1.7,0.25,1.0,1.425,0.12749999999999992,fixation
-1.7,0.3,1.0,1.51,-0.7003999999999998,fixation
-1.7,0.35,1.0,1.595,-1.5860999999999994,fixation
-1.7,0.4,1.0,1.6800000000000002,-2.529600000000001,fixation
-1.7,0.45,1.0,1.7650000000000001,-3.5309000000000004,fixation
-1.7,0.5,1.0,1.85,-4.59,fixation
-1.7,0.55,1.0,1.935,-5.706900000000001,fixation
-1.7,0.6,1.0,2.02,-6.8816,fixation
-1.7,0.65,1.0,2.105,-8.114099999999999,fixation
-1.7,0.7,1.0,2.19,-9.404399999999999,fixation
-1.7,0.75,1.0,2.275,-10.752499999999998,fixation
-1.7,0.8,1.0,2.3600000000000003,-12.158400000000002,fixation
-1.7,0.85,1.0,2.445,-13.622099999999996,fixation
-1.7,0.9,1.0,2.5300000000000002,-15.143600000000001,fixation
-1.7,0.95,1.0,2.615,-16.722900000000003,fixation
-1.7,1.0,1.0,2.7,-18.36,fixation
-1.7,1.05,0.9545454545454546,0.9699924350676643,-20.0549,stable
-1.7,1.1,0.9166666666666667,0.9425852011053112,-21.807600000000004,stable
-1.7,1.15,0.8846153846153846,0.9173536250264211,-23.618100000000002,stable
-1.7,1.2,0.8571428571428572,0.8939708939708938,-25.486399999999996,stable
-1.7,1.25,0.8333333333333334,0.8721804511278196,-27.412499999999998,stable
-1.7,1.3,0.8125000000000001,0.85177733065057,-29.396400000000003,stable
-1.7,1.35,0.7941176470588236,0.8325952170062,-31.438099999999995,stable
-1.7,1.4,0.7777777777777778,0.8144972720187061,-33.5376,stable
-1.7,1.45,0.7631578947368421,0.7973695026715992,-35.69489999999999,stable
-1.7,1.5,0.7500000000000001,0.7811158798283264,-37.91,stable
-1.7,1.55,0.7380952380952381,0.7656546873105065,-40.1829,stable
-1.7,1.6,0.7272727272727273,0.7509157509157508,-42.513600000000004,stable
-1.7,1.65,0.7173913043478262,0.7368383069317648,-44.90209999999999,stable
-1.7,1.7,0.7083333333333334,0.7233693422671958,-47.34839999999999,stable
-1.7,1.75,0.7000000000000001,0.7104622871046231,-49.8525,stable
-1.7,1.8,0.6923076923076923,0.6980759743463247,-52.41440000000001,stable
-1.7,1.85,0.6851851851851852,0.6861738033046688,-55.034099999999995,stable
-1.7,1.9,0.6785714285714286,0.67472306143001,-57.7116,stable
-1.7,1.95,0.6724137931034483,0.6636943695437431,-60.44689999999999,stable
-1.7,2.0,0.6666666666666667,0.6530612244897958,-63.24,stable
-1.65,-2.0,0.39999999999999997,-5.1875000000000115,-20.459999999999997,unstable
-1.65,-1.95,0.3979591836734694,-5.907395615391654,-18.804224999999995,unstable
-1.65,-1.9,0.3958333333333333,-6.861219195849558,-17.202899999999996,unstable
-1.65,-1.85,0.39361702127659576,-8.18529761119168,-15.656024999999996,unstable
-1.65,-1.8,0.3913043478260869,-10.147453083109928,-14.163599999999999,unstable
-1.65,-1.75,0.3888888888888889,-13.355932203389559,-12.725624999999997,unstable
-1.65,-1.7,0.38636363636363635,-19.55223880597004,-11.342099999999995,unstable
-1.65,-1.65,0.38372093023255816,-36.551724137933924,-10.013024999999995,unstable
-1.65,-1.6,0.380952380952381,-285.000000002176,-8.738400000000002,unstable
-1.65,-1.55,0.3780487804878049,48.99724011037054,-7.518225000000002,unstable
-1.65,-1.5,0.37499999999999994,22.52173913043403,-6.3524999999999965,unstable
-1.65,-1.45,0.3717948717948718,14.60400348128693,-5.241224999999995,unstable
-1.65,-1.4,0.3684210526315789,10.79505300353364,-4.184399999999997,unstable
-1.65,-1.35,0.36486486486486486,8.554934151181723,-3.1820250000000008,unstable
-1.65,-1.3,0.36111111111111116,7.079482439926083,-2.2341000000000015,unstable
-1.65,-1.25,0.3571428571428571,6.033898305084757,-1.340625,unstable
-1.65,-1.2,0.3529411764705882,5.25390625000001,-0.5015999999999975,unstable
-1.65,-1.15,0.34848484848484845,4.649446494464948,0.2829750000000029,unstable
-1.65,-1.1,0.34375000000000006,4.167012879102614,1.0131000000000006,unstable
-1.65,-1.05,0.3387096774193548,3.7728115546013536,1.6887749999999997,unstable
-1.65,-1.0,0.33333333333333337,3.444444444444451,2.3100000000000005,unstable
-1.65,-0.95,0.3275862068965517,3.1664747054133047,2.8767750000000007,unstable
-1.65,-0.9,0.32142857142857145,2.9279125384352547,3.3891000000000004,unstable
-1.65,-0.85,0.31481481481481477,2.7207162397413587,3.8469750000000014,unstable
-1.65,-0.8,0.3076923076923077,2.5388601036269414,4.250399999999999,unstable
-1.65,-0.75,0.29999999999999993,2.3777335984095442,4.599375,unstable
-1.65,-0.7,0.29166666666666663,2.233741753063148,4.8939,unstable
-1.65,-0.65,0.28260869565217395,2.1040318178273423,5.1339749999999995,unstable
-1.65,-0.6,0.2727272727272727,1.9863013698630136,5.319600000000001,unstable
-1.65,-0.55,0.2619047619047619,1.8786601077535725,5.450775,unstable
-1.65,-0.5,0.25,1.7795275590551178,5.5275,unstable
-1.65,-0.45,0.23684210526315788,1.6875548814560553,5.549775,unstable
-1.65,-0.4,0.22222222222222224,1.6015625000000004,5.5176,unstable
-1.65,-0.35,0.20588235294117646,1.5204873570892097,5.430975,unstable
-1.65,-0.3,0.1875,1.4433344815707887,5.2899,unstable
-1.65,-0.25,0.16666666666666669,1.3691275167785237,5.094374999999999,unstable
-1.65,-0.2,0.14285714285714285,1.2968515742128934,4.844399999999999,unstable
-1.65,-0.15,0.11538461538461536,1.225378600415718,4.539975,unstable
-1.65,-0.1,0.08333333333333334,1.1533586818757924,4.1811,unstable
-1.65,-0.05,0.045454545454545456,1.0790464240903388,3.767775,unstable
-1.65,0.0,1.0,1.0,3.3,fixation
-1.65,0.05,1.0,1.0825,2.7777749999999997,fixation
-1.65,0.1,1.0,1.165,2.2011,fixation
-1.65,0.15,1.0,1.2475,1.5699749999999997,fixation
-1.65,0.2,1.0,1.33,0.8844,fixation
-1.65,0.25,1.0,1.4125,0.14437499999999984,fixation
-1.65,0.3,1.0,1.4949999999999999,-0.6500999999999998,fixation
-1.65,0.35,1.0,1.5775,-1.4990249999999996,fixation
-1.65,0.4,1.0,1.6600000000000001,-2.402400000000001,fixation
-1.65,0.45,1.0,1.7425,-3.3602249999999994,fixation
-1.65,0.5,1.0,1.825,-4.3725,fixation
-1.65,0.55,1.0,1.9075,-5.439225,fixation
-1.65,0.6,1.0,1.9899999999999998,-6.560399999999998,fixation
-1.65,0.65,1.0,2.0725,-7.736024999999999,fixation
-1.65,0.7,1.0,2.155,-8.966099999999999,fixation
-1.65,0.75,1.0,2.2375,-10.250625,fixation
-1.65,0.8,1.0,2.3200000000000003,-11.5896,fixation
-1.65,0.85,1.0,2.4025,-12.983025,fixation
-1.65,0.9,1.0,2.485,-14.4309,fixation
-1.65,0.95,1.0,2.5675,-15.933224999999998,fixation
-1.65,1.0,1.0,2.65,-17.49,fixation
-1.65,1.05,0.9545454545454546,0.970325011775789,-19.101225,stable
-1.65,1.1,0.9166666666666666,0.9432191459408733,-20.766900000000003,stable
-1.65,1.15,0.8846153846153847,0.9182611192877914,-22.487024999999996,stable
-1.65,1.2,0.8571428571428572,0.8951271186440676,-24.261599999999994,stable
-1.65,1.25,0.8333333333333333,0.8735632183908048,-26.090625,stable
-1.65,1.3,0.8125,0.8533667540161788,-27.9741,stable
-1.65,1.35,0.7941176470588235,0.8343734232679182,-29.912024999999996,stable
-1.65,1.4,0.7777777777777778,0.8164481525625744,-31.904399999999995,stable
-1.65,1.45,0.7631578947368421,0.7994784997555469,-33.951224999999994,stable
-1.65,1.5,0.75,0.7833698030634569,-36.052499999999995,stable
-1.65,1.55,0.738095238095238,0.7680415558716217,-38.208225,stable
-1.65,1.6,0.7272727272727273,0.7534246575342467,-40.4184,stable
-1.65,1.65,0.717391304347826,0.7394593002926184,-42.683024999999994,stable
-1.65,1.7,0.7083333333333334,0.7260933249633819,-45.00209999999999,stable
-1.65,1.75,0.7,0.7132809267687213,-47.37562499999999,stable
-1.65,1.8,0.6923076923076924,0.7009816259753338,-49.803599999999996,stable
-1.65,1.85,0.6851851851851851,0.6891594411249379,-52.286025,stable
-1.65,1.9,0.6785714285714286,0.677782218923086,-54.8229,stable
-1.65,1.95,0.6724137931034482,0.6668210864796371,-57.41422499999999,stable
-1.65,2.0,0.6666666666666667,0.6562500000000001,-60.059999999999995,stable
-1.6,-2.0,0.4,-5.857142857142781,-18.560000000000002,unstable
-1.6,-1.95,0.3979591836734694,-6.773648648648763,-17.0176,unstable
-1.6,-1.9,0.39583333333333337,-8.032786885245724,-15.526400000000002,unstable
-1.6,-1.85,0.3936170212765957,-9.871134020618415,-14.086400000000005,unstable
-1.6,-1.8,0.3913043478260869,-12.808219178082027,-12.697600000000007,unstable
-1.6,-1.75,0.3888888888888889,-18.250000000000465,-11.360000000000003,unstable
-1.6,-1.7,0.38636363636363635,-31.7857142857148,-10.073600000000003,unstable
-1.6,-1.65,0.3837209302325581,-123.92857142870675,-8.8384,unstable
-1.6,-1.6,0.380952380952381,64.99999999991996,-7.654400000000006,unstable
-1.6,-1.55,0.37804878048780494,25.703124999995985,-6.5216000000000065,unstable
-1.6,-1.5,0.37500000000000006,16.000000000000313,-5.440000000000004,unstable
-1.6,-1.45,0.37179487179487175,11.604477611940247,-4.4095999999999975,unstable
-1.6,-1.4,0.3684210526315789,9.096385542168777,-3.4303999999999975,unstable
-1.6,-1.35,0.3648648648648649,7.474489795918369,-2.5024000000000015,unstable
-1.6,-1.3,0.36111111111111116,6.339285714285748,-1.6256000000000015,unstable
-1.6,-1.25,0.35714285714285715,5.500000000000012,-0.8,unstable
-1.6,-1.2,0.35294117647058826,4.854014598540149,-0.025599999999998603,unstable
-1.6,-1.15,0.3484848484848485,4.341216216216208,0.6976000000000013,unstable
-1.6,-1.1,0.34375,3.9240506329113902,1.3695999999999984,unstable
-1.6,-1.05,0.3387096774193548,3.577844311377251,1.9903999999999984,unstable
-1.6,-1.0,0.3333333333333333,3.2857142857142767,2.5599999999999996,unstable
-1.6,-0.95,0.3275862068965517,3.035714285714287,3.0784000000000002,unstable
-1.6,-0.9,0.32142857142857145,2.819148936170211,3.545599999999999,unstable
-1.6,-0.85,0.3148148148148148,2.629533678756476,3.9616000000000002,unstable
-1.6,-0.8,0.30769230769230776,2.4619289340101513,4.326399999999999,unstable
-1.6,-0.75,0.30000000000000004,2.3125000000000004,4.64,unstable
-1.6,-0.7,0.29166666666666663,2.1782178217821797,4.9024,unstable
-1.6,-0.65,0.2826086956521739,2.056650246305419,5.1136,unstable
-1.6,-0.6,0.2727272727272727,1.9458128078817736,5.273600000000001,unstable
-1.6,-0.55,0.2619047619047619,1.8440594059405941,5.3824000000000005,unstable
-1.6,-0.5,0.25,1.7500000000000004,5.44,unstable
-1.6,-0.45,0.2368421052631579,1.662436548223351,5.446400000000001,unstable
-1.6,-0.4,0.22222222222222224,1.5803108808290158,5.401599999999999,unstable
-1.6,-0.35,0.20588235294117646,1.5026595744680853,5.305600000000001,unstable
-1.6,-0.3,0.1875,1.4285714285714286,5.1584,unstable
-1.6,-0.25,0.16666666666666666,1.3571428571428572,4.960000000000001,unstable
-1.6,-0.2,0.14285714285714288,1.2874251497005986,4.7104,unstable
-1.6,-0.15,0.11538461538461538,1.2183544303797469,4.4096,unstable
-1.6,-0.1,0.08333333333333334,1.1486486486486487,4.0576,unstable
-1.6,-0.05,0.045454545454545456,1.0766423357664234,3.6544000000000008,unstable
-1.6,0.0,1.0,1.0,3.2,fixation
-1.6,0.05,1.0,1.08,2.6944,fixation
-1.6,0.1,1.0,1.1600000000000001,2.1376,fixation
-1.6,0.15,1.0,1.24,1.5296,fixation
-1.6,0.2,1.0,1.32,0.8704000000000001,fixation
-1.6,0.25,1.0,1.4,0.16000000000000014,fixation
-1.6,0.3,1.0,1.48,-0.6016000000000002,fixation
-1.6,0.35,1.0,1.56,-1.4143999999999997,fixation
-1.6,0.4,1.0,1.6400000000000001,-2.278400000000001,fixation
-1.6,0.45,1.0,1.7200000000000002,-3.193600000000001,fixation
-1.6,0.5,1.0,1.8,-4.16,fixation
-1.6,0.55,1.0,1.8800000000000001,-5.177600000000002,fixation
-1.6,0.6,1.0,1.96,-6.2464,fixation
-1.6,0.65,1.0,2.04,-7.3664000000000005,fixation
